1;M12;[77.51776649746193, 3.5076142131979697];[[77.0, 2.0], [78.0, 3.0], [81.0, 3.0], [83.0, 2.0], [72.0, 4.0], [76.0, 2.0], [82.0, 6.0], [77.0, 4.0], [85.0, 2.0], [83.0, 6.0], [84.0, 6.0], [80.0, 6.0], [83.0, 5.0], [85.0, 4.0], [68.0, 5.0], [74.0, 3.0], [68.0, 3.0], [92.0, 4.0], [100.0, 4.0], [88.0, 1.0], [69.0, 1.0], [75.0, 5.0], [83.0, 4.0], [88.0, 2.0], [70.0, 1.0], [67.0, 6.0], [83.0, 5.0], [70.0, 4.0], [69.0, 2.0], [75.0, 4.0], [90.0, 6.0], [67.0, 5.0], [78.0, 1.0], [85.0, 3.0], [88.0, 3.0], [83.0, 2.0], [78.0, 1.0], [71.0, 4.0], [69.0, 2.0], [79.0, 6.0], [76.0, 3.0], [69.0, 2.0], [82.0, 3.0], [79.0, 5.0], [81.0, 3.0], [69.0, 4.0], [68.0, 1.0], [80.0, 5.0], [71.0, 3.0], [73.0, 3.0], [75.0, 2.0], [80.0, 2.0], [77.0, 5.0], [68.0, 1.0], [82.0, 3.0], [67.0, 3.0], [73.0, 2.0], [69.0, 6.0], [76.0, 6.0], [78.0, 2.0], [70.0, 2.0], [81.0, 1.0], [83.0, 5.0], [84.0, 4.0], [70.0, 6.0], [89.0, 5.0], [68.0, 5.0], [71.0, 1.0], [79.0, 5.0], [70.0, 1.0], [78.0, 6.0], [72.0, 3.0], [74.0, 2.0], [84.0, 5.0], [67.0, 6.0], [82.0, 1.0], [96.0, 1.0], [90.0, 5.0], [85.0, 1.0], [69.0, 2.0], [83.0, 5.0], [86.0, 4.0], [79.0, 6.0], [79.0, 3.0], [73.0, 6.0], [77.0, 4.0], [68.0, 6.0], [67.0, 6.0], [79.0, 4.0], [69.0, 4.0], [69.0, 5.0], [74.0, 4.0], [84.0, 2.0], [69.0, 2.0], [80.0, 3.0], [81.0, 6.0], [67.0, 5.0], [79.0, 6.0], [90.0, 4.0], [85.0, 1.0], [85.0, 2.0], [79.0, 4.0], [71.0, 4.0], [83.0, 4.0], [70.0, 6.0], [82.0, 4.0], [73.0, 3.0], [77.0, 4.0], [71.0, 3.0], [86.0, 4.0], [67.0, 4.0], [84.0, 2.0], [85.0, 3.0], [69.0, 5.0], [67.0, 1.0], [70.0, 5.0], [68.0, 1.0], [67.0, 6.0], [78.0, 1.0], [86.0, 1.0], [82.0, 5.0], [81.0, 3.0], [82.0, 1.0], [89.0, 3.0], [83.0, 6.0], [70.0, 6.0], [71.0, 5.0], [75.0, 3.0], [76.0, 3.0], [68.0, 4.0], [67.0, 2.0], [76.0, 2.0], [84.0, 2.0], [89.0, 3.0], [77.0, 2.0], [79.0, 3.0], [76.0, 1.0], [70.0, 3.0], [75.0, 6.0], [74.0, 6.0], [69.0, 2.0], [69.0, 5.0], [73.0, 3.0], [67.0, 3.0], [83.0, 3.0], [72.0, 5.0], [71.0, 3.0], [85.0, 6.0], [86.0, 3.0], [79.0, 3.0], [78.0, 6.0], [85.0, 2.0], [68.0, 3.0], [75.0, 5.0], [70.0, 2.0], [82.0, 1.0], [68.0, 1.0], [72.0, 1.0], [84.0, 5.0], [68.0, 6.0], [78.0, 3.0], [80.0, 5.0], [83.0, 6.0], [69.0, 6.0], [83.0, 1.0], [79.0, 6.0], [85.0, 5.0], [83.0, 2.0], [90.0, 6.0], [84.0, 2.0], [73.0, 2.0], [82.0, 1.0], [70.0, 2.0], [85.0, 5.0], [69.0, 6.0], [85.0, 6.0], [72.0, 1.0], [78.0, 2.0], [78.0, 6.0], [84.0, 1.0], [86.0, 2.0], [71.0, 3.0], [72.0, 5.0], [68.0, 2.0], [80.0, 2.0], [83.0, 5.0], [71.0, 2.0], [87.0, 6.0], [82.0, 3.0], [68.0, 1.0], [102.0, 2.0], [93.0, 4.0], [87.0, 1.0], [90.0, 5.0], [68.0, 3.0], [85.0, 3.0], [76.0, 5.0]];[55.094091903719914, 3.4179431072210065];[[58.0, 2.0], [48.0, 2.0], [53.0, 1.0], [55.0, 4.0], [63.0, 3.0], [49.0, 2.0], [55.0, 3.0], [50.0, 4.0], [60.0, 2.0], [62.0, 6.0], [58.0, 6.0], [57.0, 6.0], [66.0, 6.0], [66.0, 2.0], [60.0, 3.0], [58.0, 1.0], [57.0, 1.0], [53.0, 4.0], [47.0, 5.0], [45.0, 4.0], [58.0, 2.0], [59.0, 1.0], [47.0, 3.0], [54.0, 1.0], [48.0, 4.0], [60.0, 6.0], [48.0, 2.0], [64.0, 6.0], [51.0, 3.0], [49.0, 5.0], [63.0, 5.0], [63.0, 5.0], [62.0, 1.0], [62.0, 3.0], [62.0, 5.0], [48.0, 1.0], [60.0, 1.0], [51.0, 5.0], [46.0, 1.0], [49.0, 6.0], [59.0, 5.0], [51.0, 6.0], [52.0, 6.0], [50.0, 5.0], [66.0, 6.0], [49.0, 4.0], [49.0, 2.0], [61.0, 1.0], [50.0, 2.0], [50.0, 5.0], [46.0, 6.0], [45.0, 3.0], [47.0, 5.0], [63.0, 5.0], [48.0, 6.0], [60.0, 1.0], [58.0, 4.0], [62.0, 1.0], [66.0, 4.0], [57.0, 1.0], [50.0, 3.0], [54.0, 5.0], [50.0, 1.0], [58.0, 6.0], [53.0, 5.0], [51.0, 2.0], [57.0, 5.0], [56.0, 4.0], [64.0, 2.0], [63.0, 2.0], [62.0, 4.0], [61.0, 6.0], [66.0, 2.0], [50.0, 3.0], [59.0, 4.0], [45.0, 3.0], [58.0, 4.0], [45.0, 2.0], [45.0, 4.0], [45.0, 6.0], [59.0, 4.0], [48.0, 3.0], [46.0, 6.0], [54.0, 3.0], [50.0, 4.0], [51.0, 6.0], [51.0, 1.0], [48.0, 3.0], [62.0, 4.0], [57.0, 3.0], [51.0, 1.0], [51.0, 6.0], [48.0, 1.0], [62.0, 1.0], [47.0, 6.0], [63.0, 2.0], [48.0, 3.0], [49.0, 1.0], [65.0, 6.0], [59.0, 1.0], [51.0, 3.0], [49.0, 1.0], [59.0, 5.0], [48.0, 4.0], [62.0, 2.0], [56.0, 2.0], [61.0, 2.0], [61.0, 3.0], [61.0, 4.0], [51.0, 6.0], [48.0, 2.0], [66.0, 6.0], [56.0, 4.0], [56.0, 4.0], [62.0, 4.0], [50.0, 3.0], [47.0, 5.0], [53.0, 1.0], [59.0, 3.0], [62.0, 2.0], [62.0, 4.0], [46.0, 2.0], [51.0, 6.0], [56.0, 5.0], [52.0, 4.0], [66.0, 1.0], [53.0, 5.0], [51.0, 4.0], [49.0, 3.0], [59.0, 4.0], [55.0, 1.0], [47.0, 1.0], [54.0, 4.0], [55.0, 2.0], [48.0, 5.0], [48.0, 2.0], [51.0, 3.0], [51.0, 4.0], [46.0, 1.0], [50.0, 3.0], [46.0, 6.0], [65.0, 1.0], [58.0, 1.0], [63.0, 4.0], [61.0, 3.0], [45.0, 4.0], [51.0, 3.0], [47.0, 4.0], [56.0, 4.0], [49.0, 3.0], [51.0, 3.0], [51.0, 3.0], [57.0, 4.0], [60.0, 3.0], [55.0, 6.0], [52.0, 1.0], [61.0, 5.0], [64.0, 3.0], [46.0, 3.0], [54.0, 6.0], [46.0, 1.0], [47.0, 5.0], [53.0, 3.0], [50.0, 5.0], [55.0, 1.0], [55.0, 5.0], [61.0, 5.0], [51.0, 6.0], [46.0, 5.0], [48.0, 6.0], [51.0, 1.0], [59.0, 2.0], [64.0, 5.0], [45.0, 3.0], [47.0, 6.0], [53.0, 1.0], [59.0, 4.0], [51.0, 1.0], [53.0, 1.0], [50.0, 4.0], [65.0, 3.0], [62.0, 6.0], [60.0, 2.0], [52.0, 3.0], [50.0, 5.0], [55.0, 4.0], [56.0, 2.0], [57.0, 1.0], [52.0, 4.0], [56.0, 5.0], [53.0, 2.0], [52.0, 4.0], [54.0, 1.0], [51.0, 6.0], [53.0, 2.0], [62.0, 6.0], [55.0, 1.0], [59.0, 3.0], [59.0, 3.0], [56.0, 6.0], [53.0, 1.0], [59.0, 3.0], [55.0, 1.0], [51.0, 1.0], [57.0, 4.0], [63.0, 2.0], [59.0, 1.0], [61.0, 2.0], [51.0, 1.0], [62.0, 4.0], [63.0, 5.0], [60.0, 6.0], [53.0, 5.0], [54.0, 1.0], [63.0, 5.0], [62.0, 5.0], [56.0, 5.0], [57.0, 2.0], [52.0, 6.0], [60.0, 4.0], [51.0, 3.0], [50.0, 3.0], [63.0, 4.0], [58.0, 3.0], [63.0, 1.0], [59.0, 5.0], [49.0, 3.0], [62.0, 2.0], [57.0, 5.0], [60.0, 5.0], [63.0, 3.0], [64.0, 1.0], [53.0, 1.0], [61.0, 4.0], [58.0, 5.0], [54.0, 1.0], [64.0, 6.0], [52.0, 2.0], [64.0, 1.0], [61.0, 2.0], [64.0, 1.0], [57.0, 1.0], [57.0, 4.0], [63.0, 2.0], [60.0, 3.0], [61.0, 5.0], [61.0, 4.0], [63.0, 6.0], [59.0, 5.0], [53.0, 6.0], [49.0, 1.0], [58.0, 5.0], [55.0, 2.0], [52.0, 2.0], [61.0, 1.0], [53.0, 1.0], [49.0, 1.0], [50.0, 3.0], [52.0, 6.0], [51.0, 4.0], [62.0, 2.0], [52.0, 2.0], [57.0, 4.0], [52.0, 3.0], [61.0, 5.0], [61.0, 1.0], [56.0, 1.0], [63.0, 1.0], [57.0, 4.0], [63.0, 4.0], [60.0, 6.0], [49.0, 1.0], [53.0, 6.0], [48.0, 6.0], [45.0, 3.0], [46.0, 2.0], [52.0, 5.0], [60.0, 5.0], [61.0, 3.0], [64.0, 3.0], [54.0, 3.0], [53.0, 4.0], [53.0, 5.0], [52.0, 3.0], [61.0, 2.0], [48.0, 3.0], [65.0, 1.0], [50.0, 3.0], [49.0, 5.0], [54.0, 1.0], [57.0, 2.0], [64.0, 2.0], [60.0, 3.0], [45.0, 6.0], [51.0, 3.0], [62.0, 3.0], [45.0, 1.0], [53.0, 5.0], [49.0, 3.0], [54.0, 5.0], [50.0, 5.0], [50.0, 2.0], [53.0, 2.0], [60.0, 6.0], [50.0, 5.0], [47.0, 4.0], [52.0, 5.0], [51.0, 4.0], [59.0, 4.0], [56.0, 1.0], [64.0, 6.0], [46.0, 1.0], [61.0, 4.0], [56.0, 3.0], [53.0, 2.0], [55.0, 4.0], [47.0, 1.0], [50.0, 2.0], [47.0, 4.0], [45.0, 2.0], [65.0, 5.0], [53.0, 4.0], [61.0, 1.0], [53.0, 1.0], [50.0, 6.0], [56.0, 1.0], [50.0, 5.0], [48.0, 6.0], [47.0, 3.0], [58.0, 2.0], [66.0, 3.0], [45.0, 2.0], [45.0, 5.0], [65.0, 6.0], [47.0, 1.0], [57.0, 1.0], [57.0, 6.0], [45.0, 4.0], [60.0, 5.0], [63.0, 4.0], [52.0, 3.0], [52.0, 2.0], [47.0, 3.0], [48.0, 6.0], [50.0, 5.0], [50.0, 6.0], [53.0, 1.0], [66.0, 3.0], [63.0, 1.0], [45.0, 4.0], [54.0, 4.0], [47.0, 6.0], [48.0, 5.0], [49.0, 1.0], [66.0, 2.0], [63.0, 1.0], [53.0, 4.0], [62.0, 5.0], [57.0, 2.0], [64.0, 5.0], [54.0, 1.0], [52.0, 3.0], [63.0, 3.0], [58.0, 6.0], [64.0, 3.0], [48.0, 4.0], [55.0, 1.0], [53.0, 6.0], [60.0, 6.0], [53.0, 2.0], [59.0, 1.0], [50.0, 4.0], [57.0, 3.0], [57.0, 5.0], [63.0, 2.0], [64.0, 5.0], [54.0, 5.0], [60.0, 4.0], [50.0, 1.0], [49.0, 6.0], [66.0, 4.0], [57.0, 3.0], [48.0, 2.0], [53.0, 3.0], [49.0, 1.0], [53.0, 5.0], [45.0, 4.0], [56.0, 6.0], [49.0, 6.0], [56.0, 5.0], [63.0, 3.0], [62.0, 1.0], [49.0, 3.0], [53.0, 6.0], [56.0, 5.0], [48.0, 3.0], [50.0, 6.0], [64.0, 6.0], [51.0, 3.0], [62.0, 3.0], [49.0, 2.0], [53.0, 5.0], [53.0, 1.0], [53.0, 6.0], [56.0, 2.0], [53.0, 2.0], [45.0, 4.0], [48.0, 2.0], [55.0, 2.0], [59.0, 6.0], [65.0, 6.0], [64.0, 3.0], [54.0, 6.0], [55.0, 6.0], [66.0, 2.0], [61.0, 4.0], [51.0, 5.0], [62.0, 2.0], [50.0, 3.0], [59.0, 4.0], [61.0, 6.0], [49.0, 4.0], [58.0, 3.0], [53.0, 4.0], [49.0, 2.0], [48.0, 6.0], [66.0, 1.0], [61.0, 5.0], [64.0, 6.0], [54.0, 5.0], [45.0, 3.0], [46.0, 4.0], [63.0, 4.0], [48.0, 2.0], [65.0, 1.0], [51.0, 5.0], [64.0, 3.0], [52.0, 4.0], [59.0, 2.0], [59.0, 4.0], [50.0, 2.0], [61.0, 3.0], [52.0, 5.0], [57.0, 3.0], [47.0, 1.0], [64.0, 1.0], [62.0, 5.0], [52.0, 1.0], [56.0, 5.0], [62.0, 6.0], [65.0, 5.0], [63.0, 5.0], [61.0, 2.0], [45.0, 1.0], [60.0, 2.0], [49.0, 2.0], [58.0, 5.0]];[33.62925170068027, 3.574829931972789];[[41.0, 4.0], [40.0, 6.0], [33.0, 3.0], [35.0, 4.0], [39.0, 4.0], [34.0, 5.0], [31.0, 3.0], [32.0, 1.0], [41.0, 2.0], [40.0, 2.0], [42.0, 6.0], [42.0, 3.0], [36.0, 5.0], [33.0, 1.0], [33.0, 3.0], [39.0, 6.0], [34.0, 4.0], [39.0, 6.0], [43.0, 4.0], [36.0, 1.0], [35.0, 3.0], [35.0, 6.0], [35.0, 2.0], [43.0, 3.0], [32.0, 4.0], [41.0, 5.0], [32.0, 3.0], [40.0, 2.0], [41.0, 3.0], [40.0, 6.0], [40.0, 6.0], [43.0, 4.0], [33.0, 1.0], [26.0, 6.0], [0.0, 3.0], [0.0, 5.0], [35.0, 3.0], [0.0, 1.0], [0.0, 1.0], [32.0, 5.0], [33.0, 1.0], [31.0, 1.0], [32.0, 2.0], [43.0, 6.0], [35.0, 6.0], [28.0, 6.0], [32.0, 6.0], [34.0, 2.0], [43.0, 6.0], [37.0, 2.0], [42.0, 5.0], [32.0, 4.0], [41.0, 3.0], [35.0, 2.0], [37.0, 1.0], [36.0, 6.0], [39.0, 4.0], [33.0, 6.0], [40.0, 3.0], [36.0, 4.0], [31.0, 4.0], [43.0, 6.0], [43.0, 6.0], [38.0, 2.0], [43.0, 2.0], [42.0, 6.0], [32.0, 5.0], [41.0, 4.0], [28.0, 2.0], [43.0, 2.0], [42.0, 2.0], [37.0, 3.0], [37.0, 3.0], [34.0, 1.0], [43.0, 2.0], [41.0, 1.0], [33.0, 6.0], [29.0, 1.0], [36.0, 3.0], [40.0, 1.0], [34.0, 4.0], [38.0, 6.0], [38.0, 3.0], [35.0, 6.0], [32.0, 6.0], [35.0, 4.0], [19.0, 3.0], [37.0, 1.0], [42.0, 4.0], [40.0, 6.0], [41.0, 3.0], [43.0, 6.0], [38.0, 1.0], [25.0, 4.0], [28.0, 4.0], [29.0, 4.0], [25.0, 1.0], [25.0, 4.0], [28.0, 4.0], [33.0, 2.0], [28.0, 1.0], [40.0, 4.0], [42.0, 6.0], [44.0, 2.0], [36.0, 2.0], [32.0, 1.0], [25.0, 5.0], [38.0, 5.0], [32.0, 1.0], [43.0, 6.0], [27.0, 6.0], [42.0, 4.0], [41.0, 2.0], [34.0, 1.0], [34.0, 4.0], [43.0, 5.0], [40.0, 1.0], [42.0, 3.0], [43.0, 1.0], [42.0, 4.0], [32.0, 6.0], [41.0, 6.0], [32.0, 6.0], [42.0, 3.0], [39.0, 5.0], [39.0, 3.0], [35.0, 4.0], [34.0, 3.0], [40.0, 3.0], [44.0, 2.0], [42.0, 6.0], [32.0, 6.0], [31.0, 4.0], [24.0, 6.0], [32.0, 5.0], [39.0, 6.0], [40.0, 1.0], [38.0, 5.0], [32.0, 5.0], [38.0, 6.0], [43.0, 5.0], [30.0, 2.0], [40.0, 2.0], [30.0, 5.0], [29.0, 5.0], [40.0, 5.0], [39.0, 4.0], [23.0, 6.0], [39.0, 5.0], [32.0, 1.0], [42.0, 1.0], [27.0, 1.0], [37.0, 2.0], [37.0, 2.0], [37.0, 3.0], [0.0, 3.0], [0.0, 6.0], [0.0, 1.0], [0.0, 1.0], [0.0, 3.0], [0.0, 5.0], [0.0, 6.0], [0.0, 3.0], [0.0, 5.0], [0.0, 5.0], [0.0, 6.0], [0.0, 6.0], [0.0, 2.0], [0.0, 2.0], [44.0, 2.0], [0.0, 6.0], [26.0, 5.0], [44.0, 4.0], [33.0, 5.0], [38.0, 6.0], [35.0, 1.0], [40.0, 5.0], [34.0, 4.0], [42.0, 4.0], [44.0, 4.0], [36.0, 2.0], [41.0, 4.0], [34.0, 4.0], [25.0, 6.0], [34.0, 3.0], [40.0, 4.0], [33.0, 1.0], [36.0, 3.0], [43.0, 5.0], [44.0, 1.0], [33.0, 5.0], [33.0, 2.0], [41.0, 4.0], [0.0, 5.0], [34.0, 1.0], [41.0, 2.0], [37.0, 3.0], [37.0, 4.0], [41.0, 6.0], [42.0, 5.0], [40.0, 3.0], [31.0, 6.0], [34.0, 6.0], [43.0, 3.0], [37.0, 2.0], [33.0, 5.0], [43.0, 3.0], [36.0, 1.0], [0.0, 2.0], [41.0, 3.0], [34.0, 3.0], [40.0, 2.0], [41.0, 6.0], [35.0, 5.0], [40.0, 3.0], [30.0, 4.0], [44.0, 3.0], [0.0, 6.0], [36.0, 5.0], [38.0, 4.0], [44.0, 2.0], [39.0, 1.0], [42.0, 6.0], [30.0, 5.0], [35.0, 4.0], [41.0, 5.0], [42.0, 6.0], [39.0, 6.0], [37.0, 6.0], [39.0, 3.0], [34.0, 2.0], [42.0, 4.0], [36.0, 5.0], [38.0, 5.0], [43.0, 6.0], [44.0, 2.0], [43.0, 2.0], [28.0, 2.0], [42.0, 3.0], [34.0, 1.0], [36.0, 2.0], [31.0, 5.0], [27.0, 3.0], [34.0, 1.0], [30.0, 2.0], [34.0, 3.0], [40.0, 2.0], [44.0, 2.0], [29.0, 3.0], [25.0, 4.0], [27.0, 5.0], [34.0, 5.0], [29.0, 6.0], [33.0, 5.0], [38.0, 5.0], [32.0, 4.0], [44.0, 2.0], [44.0, 1.0], [34.0, 1.0], [36.0, 2.0], [43.0, 6.0], [38.0, 1.0], [41.0, 4.0], [28.0, 3.0], [27.0, 5.0], [37.0, 2.0], [42.0, 1.0], [36.0, 3.0], [0.0, 1.0], [43.0, 1.0], [40.0, 2.0], [42.0, 2.0], [43.0, 1.0], [30.0, 2.0], [43.0, 4.0], [41.0, 5.0], [38.0, 2.0], [44.0, 2.0], [0.0, 6.0], [41.0, 5.0], [35.0, 2.0], [35.0, 6.0], [44.0, 2.0], [34.0, 5.0], [32.0, 2.0], [35.0, 5.0], [39.0, 1.0], [39.0, 5.0], [34.0, 1.0], [44.0, 2.0], [36.0, 1.0], [41.0, 5.0], [33.0, 5.0], [30.0, 4.0]];0;0;0;0;0;0;
